"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","Year","Acronym"
"2304",12,"Lou Amundson","PF",31,"TOT",19,185,9.1,0.446,0.75,17.3,17.2,17.3,4.7,2.5,5,24.8,13.9,-0.1,0.2,0.1,0.024,-6.6,0.1,-6.5,-0.2,2014,"amundlo01"
"2305",293,"Luc Mbah a Moute","PF-SF",27,"TOT",64,1003,8.3,0.503,0.347,6,10.1,8,5.1,1.5,1.1,15.2,11.2,0.2,0.8,1,0.049,-3,0.2,-2.8,-0.2,2014,"mbahalu01"
"2306",370,"Luke Ridnour","PG",32,"TOT",61,1141,9,0.452,0.08,2.2,7.6,4.8,24.3,1.5,0.6,16.3,16.1,-0.3,0.4,0.1,0.005,-3.2,-1.1,-4.4,-0.7,2014,"ridnolu01"
"2307",123,"Luol Deng","SF",28,"TOT",63,2213,15.2,0.517,0.312,5,13.4,9.2,14.6,1.5,0.3,10.4,22.3,2.2,2.3,4.5,0.098,0.6,-0.1,0.4,1.4,2014,"denglu01"
"2308",427,"Malcolm Thomas","PF",25,"TOT",8,63,4.6,0.444,0.125,9,28.9,19,5.1,0,3.5,34.8,18.7,-0.2,0.1,-0.2,-0.132,-7.1,-1.9,-9.1,-0.1,2014,"thomama01"
"2309",432,"Marcus Thornton","SG",26,"TOT",72,1741,12,0.511,0.175,3.7,9.4,6.6,7.3,1.7,0.5,8.9,19.7,1,1,2,0.055,-0.4,-1.1,-1.5,0.2,2014,"thornma01"
"2310",419,"Marquis Teague","SG",20,"TOT",40,443,3.8,0.398,0.294,0.3,10.2,5.3,20.6,1.2,0.9,22.5,18.2,-1,0.4,-0.5,-0.059,-6.8,-0.6,-7.4,-0.6,2014,"teaguma01"
"2311",66,"MarShon Brooks","SG",25,"TOT",35,316,15.5,0.551,0.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,0.1,0.3,0.4,0.06,-0.6,-0.5,-1.1,0.1,2014,"brookma01"
"2312",120,"Nando De Colo","SF",26,"TOT",47,494,13.1,0.526,0.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,0.3,0.7,1,0.1,-1.1,1.3,0.2,0.3,2014,"decolna01"
"2313",240,"Orlando Johnson","SG",24,"TOT",45,392,5.3,0.402,0.23,2.7,12.6,7.9,7.7,0.8,0.4,10.8,16.2,-0.5,0.5,0.1,0.008,-4.8,-0.3,-5.1,-0.3,2014,"johnsor01"
"2314",230,"Othyus Jeffers","SG",28,"TOT",6,47,6.9,0.58,0.667,2.5,18.7,10.7,2.8,0,0,11.4,8.3,0,0,0.1,0.082,-2.9,-0.3,-3.2,0,2014,"jeffeot01"
"2315",348,"Patrick Patterson","PF",24,"TOT",65,1533,14.6,0.533,0.145,8.8,17.1,12.9,8.5,1.9,1.9,11.1,17.2,1.8,2,3.8,0.118,0,0.5,0.5,1,2014,"pattepa01"
"2316",1,"Quincy Acy","SF",23,"TOT",63,847,10.1,0.52,0.376,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,0.6,0.9,1.5,0.086,-2.5,0.8,-1.7,0.1,2014,"acyqu01"
"2317",389,"Ramon Sessions","PG",27,"TOT",83,2214,16,0.539,0.525,1.9,8.6,5.2,25.7,1.2,0.3,13.5,22.7,3.1,1.2,4.3,0.094,0.7,-1.5,-0.8,0.7,2014,"sessira01"
"2318",140,"Reggie Evans","PF",33,"TOT",54,899,11.7,0.516,0.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,0.3,1.2,1.5,0.08,-2.8,-0.5,-3.4,-0.3,2014,"evansre01"
"2319",64,"Ronnie Brewer","SF",28,"TOT",24,160,3.4,0.22,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,-0.1,0.1,0,0.004,-3.8,1.4,-2.4,0,2014,"brewero02"
"2320",162,"Rudy Gay","SF",27,"TOT",73,2531,18.3,0.54,0.328,5,14.8,9.8,15.1,1.9,1.8,14.2,27.6,2.3,2.5,4.8,0.091,1.8,0,1.7,2.4,2014,"gayru01"
"2321",110,"Seth Curry","PG",23,"TOT",2,13,13.8,0.5,0,0,8.8,4.3,0,7.9,0,0,10.3,0,0,0,0.131,-2.5,7.1,4.7,0,2014,"curryse01"
"2322",68,"Shannon Brown","SG",28,"TOT",29,251,4.7,0.419,0.318,3.2,9.5,6.4,5,2.7,0,19.3,17.1,-0.5,0.3,-0.3,-0.05,-6.6,-0.1,-6.8,-0.3,2014,"brownsh01"
"2323",197,"Spencer Hawes","C",25,"TOT",80,2470,15.7,0.554,0.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,2.2,2.3,4.5,0.088,0.3,0.2,0.6,1.6,2014,"hawessp01"
"2324",51,"Steve Blake","PG",33,"TOT",55,1498,11,0.508,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0.7,1.1,1.8,0.058,-1.2,0.1,-1.1,0.4,2014,"blakest01"
"2325",127,"Toney Douglas","PG",27,"TOT",51,675,9.2,0.493,0.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,0.2,0.7,0.9,0.061,-2.5,0.5,-2,0,2014,"douglto01"
"2326",391,"Tornike Shengelia","SF",22,"TOT",26,154,3.9,0.46,0.286,3.1,9.2,6.2,14,1,0.5,27.6,13.2,-0.2,0.1,-0.1,-0.04,-6.2,-1.1,-7.3,-0.2,2014,"shengto01"
"2327",73,"Alec Burks","SG",22,"UTA",78,2193,15.8,0.547,0.449,3,10.7,6.8,16.9,1.7,0.5,13,23.9,2.6,0.6,3.2,0.07,0.2,-1,-0.8,0.7,2014,"burksal01"
"2328",47,"Andris Biedriņš","C",27,"UTA",6,45,2.4,0.412,6,5,39.7,21.8,0,0,0,35.5,5.7,-0.1,0,0,-0.033,-6.2,-2,-8.2,-0.1,2014,"biedran01"
"2329",380,"Brandon Rush","SG",28,"UTA",38,418,4.1,0.428,0.056,1.3,11.1,6.1,8.5,0.6,1.7,17.8,12.3,-0.5,0,-0.4,-0.05,-4.2,-1.3,-5.6,-0.4,2014,"rushbr01"
"2330",145,"Derrick Favors","PF",22,"UTA",73,2201,19,0.556,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,2.9,2.3,5.1,0.112,0,0.1,0.1,1.2,2014,"favorde01"
"2331",159,"Diante Garrett","PG",25,"UTA",71,1048,7.1,0.459,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036,-4,-0.6,-4.6,-0.7,2014,"garredi02"
"2332",154,"Enes Freedom","C",21,"UTA",80,2138,15.6,0.523,0.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,1.3,0.9,2.2,0.05,-1.2,-2.4,-3.6,-0.9,2014,"kanteen01"
"2333",199,"Gordon Hayward","SF",23,"UTA",77,2800,16.2,0.52,0.369,2.5,14,8,24.1,2.1,1.1,15,23.1,2.2,1.5,3.6,0.062,1,-0.2,0.8,2,2014,"haywago01"
"2334",94,"Ian Clark","SG",22,"UTA",23,172,9.2,0.485,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,-0.2,0.1,-0.1,-0.025,-2.9,-0.3,-3.2,-0.1,2014,"clarkia01"
"2335",433,"Jamaal Tinsley","PG",35,"UTA",8,110,1.9,0.225,0,2,9.7,5.8,29.5,1,0,31,12.1,-0.3,0,-0.3,-0.122,-6.1,-1.5,-7.6,-0.2,2014,"tinslja01"
"2336",139,"Jeremy Evans","SF",26,"UTA",66,1209,16.2,0.549,0.226,11.1,18.7,14.8,6.1,1.8,3,9.9,15.3,1.9,1,2.8,0.112,-0.7,-0.2,-0.9,0.3,2014,"evansje01"
"2337",280,"John Lucas III","PG",31,"UTA",42,591,5.2,0.403,0.084,2.3,5.4,3.8,11.1,1.2,0,10,17,-0.7,0,-0.7,-0.058,-4.1,-1.7,-5.9,-0.6,2014,"lucasjo02"
"2338",427,"Malcolm Thomas","PF",25,"UTA",7,48,4,0.542,0,9.3,19.8,14.4,6.7,0,1.6,40,19.1,-0.2,0,-0.1,-0.14,-6.8,-2.9,-9.6,-0.1,2014,"thomama01"
"2339",468,"Marvin Williams","PF",27,"UTA",66,1674,14,0.54,0.139,5.5,17.9,11.5,7.7,1.7,1.5,8.7,16.7,1.9,1,2.9,0.084,0.3,-0.3,0,0.9,2014,"willima02"
"2340",194,"Mike Harris","PF",30,"UTA",20,225,15.3,0.576,0.443,7.4,9.5,8.4,3.6,3.7,2.4,13.1,17.1,0.3,0.2,0.5,0.116,-1.6,1.9,0.3,0.1,2014,"harrimi01"
"2341",232,"Richard Jefferson","SF",33,"UTA",82,2213,11.8,0.573,0.248,0.9,10.8,5.7,9.6,1.3,0.5,11.5,16.9,2.3,0.4,2.7,0.058,-0.6,-0.9,-1.4,0.3,2014,"jefferi01"
"2342",167,"Rudy Gobert","C",21,"UTA",45,434,12.9,0.507,0.878,13.1,28.5,20.6,2.4,1,7.4,23.8,14.2,-0.2,0.6,0.4,0.045,-3.6,0.9,-2.7,-0.1,2014,"goberru01"
"2343",72,"Trey Burke","PG",21,"UTA",70,2262,12.6,0.473,0.126,1.8,9,5.3,29.4,1,0.2,12.2,21.8,1,0,0.9,0.02,0,-2.6,-2.6,-0.4,2014,"burketr01"
"2344",190,"Al Harrington","PF",33,"WAS",34,511,9.7,0.506,0.169,3.3,15,9.1,8.7,1.4,0,13.3,22.7,-0.2,0.5,0.4,0.035,-3.2,-1,-4.2,-0.3,2014,"harrial01"
"2345",303,"Andre Miller","SG",37,"WAS",28,412,14.6,0.534,0.345,3.3,12.9,8,33.9,2.4,0.4,21.8,14.1,0.6,0.5,1.1,0.132,-0.9,1.7,0.8,0.3,2014,"millean02"
"2346",42,"Bradley Beal","SG",20,"WAS",73,2530,14.3,0.507,0.164,2.4,10.2,6.3,16,1.4,0.6,9.4,24.3,1.6,2.4,4,0.076,0.3,-0.7,-0.4,1,2014,"bealbr01"
"2347",396,"Chris Singleton","SF",24,"WAS",25,250,8.8,0.481,0.373,8.2,17.5,12.8,3.5,1.9,1,17.9,17.2,-0.2,0.3,0.2,0.033,-3.9,-0.7,-4.6,-0.2,2014,"singlch01"
"2348",169,"Drew Gooden","C",32,"WAS",22,395,18.4,0.591,0.189,10.7,23,16.7,6.3,1.3,1.5,9.9,19.7,0.9,0.6,1.4,0.173,0.6,-0.2,0.4,0.2,2014,"goodedr01"
"2349",291,"Eric Maynor","PG",26,"WAS",23,215,6,0.355,0.042,3.7,9.3,6.5,26.8,1.2,0.4,18.8,19,-0.4,0.2,-0.2,-0.052,-4.4,-1.6,-6,-0.2,2014,"maynoer01"
"2350",421,"Garrett Temple","SG",27,"WAS",75,638,7.8,0.431,0.305,3.8,8.7,6.2,15.8,2.8,1.4,20.8,14.3,-0.5,0.9,0.3,0.025,-4.8,1.8,-3,-0.2,2014,"templga01"
"2351",369,"Glen Rice Jr.","SG",23,"WAS",11,109,6.6,0.399,0.189,4.2,17.3,10.6,9.3,2.8,0.8,18.3,20.3,-0.3,0.2,-0.1,-0.043,-4.7,1.8,-2.9,0,2014,"ricegl02"
"2352",446,"Jan Veselý","PF",23,"WAS",33,470,11.5,0.494,0.326,12.9,15.1,13.9,3.1,2.8,3.3,17.3,12.2,0.1,0.8,0.9,0.09,-3.7,1.5,-2.3,0,2014,"veselja01"
"2353",453,"John Wall","PG",23,"WAS",82,2980,19.5,0.524,0.295,1.5,11.7,6.5,40.5,2.6,1.1,16.3,27.4,4,4,7.9,0.128,2.4,0.4,2.7,3.6,2014,"walljo01"
"2354",388,"Kevin Séraphin","C",24,"WAS",53,578,12.5,0.533,0.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,0.2,0.6,0.8,0.066,-4.3,-0.8,-5.2,-0.5,2014,"serapke01"
"2355",173,"Marcin Gortat","C",29,"WAS",81,2655,17.6,0.568,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,4.1,4,8.1,0.146,0.2,0.6,0.8,1.8,2014,"gortama01"
"2356",459,"Martell Webster","SF",27,"WAS",78,2157,11.5,0.591,0.213,2,10.1,6,6.7,1,0.6,8.3,14.7,3.3,1.7,5,0.112,-0.1,-0.3,-0.4,0.9,2014,"webstma02"
"2357",205,"Nenê","PF",31,"WAS",53,1560,16.6,0.53,0.448,4.7,17.3,10.9,16.3,2.1,2.5,14.1,24,0.8,2.4,3.2,0.098,-0.9,1.2,0.3,0.9,2014,"hilarne01"
"2358",357,"Otto Porter Jr.","SF",20,"WAS",37,319,6,0.405,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,-0.4,0.3,0,-0.006,-4.9,-1.3,-6.2,-0.3,2014,"porteot01"
"2359",21,"Trevor Ariza","SF",28,"WAS",77,2723,15.8,0.59,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,4.3,3.7,8,0.141,1.3,1,2.3,3,2014,"arizatr01"
"2360",58,"Trevor Booker","PF",26,"WAS",72,1553,15,0.563,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,2.3,2,4.3,0.132,-0.5,0.4,-0.1,0.7,2014,"booketr01"
"2361",362,"Adreian Payne","PF",23,"ATL",3,19,2.9,0.317,0.286,6.2,17.5,12,0,2.7,0,0,19,0,0,0,-0.039,-8.7,-1.9,-10.6,0,2015,"paynead01"
"2362",223,"Al Horford","C",28,"ATL",76,2318,21.4,0.563,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,5.1,3.6,8.7,0.179,2.6,1.5,4.1,3.6,2015,"horfoal01"
"2363",121,"Austin Daye","SF",26,"ATL",8,76,12.1,0.484,0.077,6.2,14.6,10.5,16,2.7,2.2,15.7,19.2,0,0.1,0.1,0.068,-1.3,0.8,-0.5,0,2015,"dayeau01"
"2364",84,"DeMarre Carroll","SF",28,"ATL",70,2189,15.9,0.603,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,4.3,2.8,7,0.154,1.2,0.4,1.7,2,2015,"carrode01"
"2365",401,"Dennis Schröder","PG",21,"ATL",77,1516,15.7,0.516,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27,1.1,1.4,2.5,0.08,-0.1,-1.2,-1.3,0.2,2015,"schrode01"
"2366",61,"Elton Brand","C",35,"ATL",36,486,9.4,0.457,0.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.3,1.4,-3,-0.1,2015,"brandel01"
"2367",431,"Jeff Teague","PG",26,"ATL",73,2228,20.6,0.566,0.36,1.6,7.7,4.7,37.9,2.9,1.2,16.6,25.3,5,2.8,7.7,0.166,2.7,0.3,2.9,2.8,2015,"teaguje01"
"2368",240,"John Jenkins","SG",23,"ATL",24,297,15.9,0.629,0.192,0.8,13.8,7.5,7,1.7,0,6.9,17.8,0.6,0.3,0.9,0.147,0.8,-0.5,0.3,0.2,2015,"jenkijo01"
"2369",40,"Kent Bazemore","SG",25,"ATL",75,1324,9.7,0.52,0.302,1.9,16.8,9.6,8.6,2,2.1,16.3,15.5,-0.4,1.9,1.6,0.057,-3.2,1.1,-2.1,0,2015,"bazemke01"
"2370",266,"Kyle Korver","SG",33,"ATL",75,2418,14.8,0.699,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,5,2.4,7.5,0.148,2.4,0.4,2.8,3,2015,"korveky01"
"2371",338,"Mike Muscala","PF",23,"ATL",40,502,18,0.608,0.166,12.2,14.8,13.5,8,1.6,3.2,11.5,16.7,1.2,0.7,1.9,0.179,0.3,-0.2,0.1,0.3,2015,"muscami01"
"2372",403,"Mike Scott","PF",26,"ATL",68,1123,15.1,0.543,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.115,0.6,-1.1,-0.5,0.4,2015,"scottmi01"
"2373",324,"Paul Millsap","PF",29,"ATL",73,2390,20,0.565,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,4,4.3,8.3,0.166,1.7,1.7,3.4,3.3,2015,"millspa01"
"2374",21,"Pero Antić","C",32,"ATL",63,1037,9.5,0.508,0.416,6.6,14,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1,1.5,0.07,-3,-1.2,-4.1,-0.6,2015,"anticpe01"
"2375",292,"Shelvin Mack","PG",24,"ATL",55,833,13.2,0.489,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,0.5,0.8,1.3,0.075,-0.7,-1,-1.7,0.1,2015,"macksh01"
"2376",404,"Thabo Sefolosha","SF",30,"ATL",52,976,13.8,0.506,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,0.8,1.7,2.5,0.121,-0.8,1.8,1,0.8,2015,"sefolth01"
"2377",60,"Avery Bradley","SG",24,"BOS",77,2428,11.5,0.507,0.099,2,8.9,5.4,8.9,1.7,0.5,9.4,21,0.4,2.1,2.5,0.049,-1.5,-0.6,-2.2,-0.1,2015,"bradlav01"
"2378",485,"Brandan Wright","PF",27,"BOS",8,86,15,0.571,0.19,8.8,12.9,10.8,14,0.6,4.5,18,14.1,0.1,0.1,0.2,0.106,0.1,0.8,1,0.1,2015,"wrighbr03"
"2379",36,"Brandon Bass","PF",29,"BOS",82,1929,16.3,0.557,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,0.5,-0.5,0,1,2015,"bassbr01"
"2380",371,"Dwight Powell","PF",23,"BOS",5,9,34.9,0.765,0.4,0,12.3,6.1,0,11.1,0,25.4,38.3,0,0,0,0.138,4,8.9,12.9,0,2015,"poweldw01"
"2381",449,"Evan Turner","SG",26,"BOS",82,2260,12.8,0.482,0.189,1.9,18.5,10.1,30,1.8,0.7,19.7,19.5,-0.3,2.8,2.5,0.054,-1.8,0.8,-1,0.6,2015,"turneev01"
"2382",463,"Gerald Wallace","SF",32,"BOS",32,286,6.2,0.431,0.441,6.4,15.5,10.9,5.1,2.6,1.1,30.7,9,-0.3,0.4,0.1,0.014,-4.5,1.4,-3.1,-0.1,2015,"wallage01"
"2383",115,"Gigi Datome","SF",27,"BOS",18,192,14.9,0.607,0.013,1.1,13.3,7.1,6,0.3,2.8,8.3,19.3,0.3,0.2,0.4,0.106,1.9,-0.7,1.3,0.2,2015,"datomlu01"
"2384",436,"Isaiah Thomas","PG",25,"BOS",21,545,22.3,0.579,0.481,1.4,7.5,4.4,35.2,1.1,0,13.5,32.1,1.8,0.3,2.1,0.185,6,-1.3,4.6,0.9,2015,"thomais02"
"2385",108,"Jae Crowder","SF",24,"BOS",57,1382,14.1,0.512,0.277,4.7,16.4,10.5,9,2.1,1.1,6.9,17.9,1.6,1.8,3.3,0.116,-0.2,0.8,0.6,0.9,2015,"crowdja01"
"2386",341,"Jameer Nelson","PG",32,"BOS",6,121,8.7,0.323,0.22,2.7,12.9,7.7,37.4,2.9,0,16.7,19.5,-0.2,0.2,0,-0.015,-4.2,0.3,-3.9,-0.1,2015,"nelsoja01"
"2387",488,"James Young","SG",19,"BOS",31,332,8.5,0.457,0.284,2.9,11,6.9,5.6,1.2,0.5,4.2,15.8,0.1,0.3,0.3,0.047,-2.5,-0.9,-3.4,-0.1,2015,"youngja01"
"2388",429,"Jared Sullinger","PF",22,"BOS",58,1566,17.9,0.503,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,1.9,2.1,4,0.123,1.3,-0.2,1.1,1.2,2015,"sullija01"
"2389",189,"Jeff Green","SF",28,"BOS",33,1093,14.6,0.539,0.303,2.1,12.2,7.1,7.9,1.2,0.9,9.4,23.8,1,1,2,0.089,0.2,-1.3,-1.1,0.3,2015,"greenje02"
"2390",242,"Jonas Jerebko","PF",27,"BOS",29,527,15.5,0.533,0.166,9.4,19.8,14.5,8.7,1.8,1,8.5,17.6,0.8,0.7,1.5,0.141,0.5,0.2,0.6,0.4,2015,"jerebjo01"
"2391",352,"Kelly Olynyk","C",23,"BOS",64,1423,15.9,0.558,0.258,7,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8,2015,"olynyke01"
"2392",412,"Marcus Smart","PG",20,"BOS",67,1808,11,0.491,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7,2015,"smartma01"
"2393",444,"Marcus Thornton","SG",27,"BOS",39,640,15.8,0.531,0.167,3.2,9.4,6.2,8.8,1.6,0.8,6.3,23.9,0.8,0.6,1.4,0.104,2.5,-0.5,2,0.7,2015,"thornma01"
"2394",372,"Phil Pressey","PG",23,"BOS",50,600,11.8,0.453,0.282,2.3,12.4,7.3,28,2.5,0.8,17.3,17.3,0,0.7,0.8,0.06,-2.2,1,-1.2,0.1,2015,"pressph01"
"2395",391,"Rajon Rondo","PG",28,"BOS",22,699,15.4,0.422,0.18,3.9,22.3,12.9,49.3,2.7,0.3,25.8,18.2,-0.2,1.1,0.9,0.064,-0.5,0.9,0.4,0.4,2015,"rondora01"
"2396",379,"Shavlik Randolph","PF",31,"BOS",5,25,11.4,0.322,0.2,17.3,35.6,26.3,5.9,2,3.1,8.4,20.8,0,0.1,0,0.012,-3.7,-0.7,-4.4,0,2015,"randosh01"
"2397",376,"Tayshaun Prince","SF",34,"BOS",9,198,16.9,0.616,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1,14.5,0.5,0.2,0.7,0.165,2.6,1.4,4,0.3,2015,"princta01"
"2398",492,"Tyler Zeller","C",25,"BOS",82,1731,18.9,0.594,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2,6.5,0.179,1,0,0.9,1.3,2015,"zellety01"
"2399",15,"Alan Anderson","SG",32,"BRK",74,1744,10.6,0.563,0.23,2,11.1,6.6,7.2,1.7,0.2,11,14.2,1.7,1.1,2.7,0.075,-1.7,0.2,-1.5,0.2,2015,"anderal01"
"2400",263,"Andrei Kirilenko","SF",33,"BRK",7,36,2.8,0.222,0.8,6.2,18.6,12.5,3.6,1.4,0,12.9,9.8,-0.1,0,0,-0.058,-4.4,-1.3,-5.7,0,2015,"kirilan01"
"2401",54,"Bojan Bogdanović","SF",25,"BRK",78,1854,11.6,0.562,0.184,3,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,-0.3,-1.4,-1.7,0.1,2015,"bogdabo02"
"2402",116,"Brandon Davies","PF",23,"BRK",7,44,8.5,0.405,0.222,7.7,17.8,12.7,7.2,1.2,5.5,16.8,24.6,-0.1,0.1,-0.1,-0.069,-6.5,-0.9,-7.4,-0.1,2015,"daviebr01"
"2403",286,"Brook Lopez","C",26,"BRK",72,2100,22.7,0.558,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7,0.159,1.8,-0.7,1.2,1.6,2015,"lopezbr01"
"2404",238,"Cory Jefferson","PF",24,"BRK",50,531,13.2,0.48,0.323,10,20.6,15.3,4.8,1,3.2,9.5,18.1,0.2,0.6,0.8,0.071,-2.1,-0.9,-3,-0.1,2015,"jeffeco01"
"2405",330,"Darius Morris","PG",24,"BRK",38,299,6.7,0.377,0.085,2.6,7.5,5.1,24.7,1.6,0,16,20,-0.5,0.1,-0.4,-0.068,-4.3,-2.1,-6.4,-0.3,2015,"morrida01"
"2406",475,"Deron Williams","PG",30,"BRK",68,2114,15.7,0.504,0.313,1.5,11,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.1,-0.9,0.2,1.2,2015,"willide01"
"2407",93,"Earl Clark","PF",27,"BRK",10,93,6.7,0.425,0.133,1.2,26.5,13.9,5,1.7,3.5,15.9,18.5,-0.2,0.1,-0.1,-0.037,-6.4,-0.1,-6.5,-0.1,2015,"clarkea01"
"2408",233,"Jarrett Jack","PG",31,"BRK",80,2241,14.6,0.522,0.278,1,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.055,-0.4,-0.7,-1.1,0.5,2015,"jackja01"
"2409",256,"Jerome Jordan","C",28,"BRK",44,383,16.8,0.609,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.156,-0.6,-0.6,-1.2,0.1,2015,"jordaje01"
"2410",247,"Joe Johnson","SG",33,"BRK",80,2791,14.1,0.523,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3,2015,"johnsjo02"
"2411",192,"Jorge Gutiérrez","PG",26,"BRK",10,44,10.9,0.522,0.214,0,17.8,8.9,26,1.2,0,16.4,19,0,0,0.1,0.059,-5.3,1.6,-3.7,0,2015,"gutiejo01"
"2412",166,"Kevin Garnett*","PF",38,"BRK",42,854,14.8,0.486,0.149,6.1,31.3,18.7,13,2.5,1.2,13.3,18.1,0.2,1.4,1.6,0.089,-1.4,1.7,0.3,0.5,2015,"garneke01"
"2413",66,"Markel Brown","SG",23,"BRK",47,781,9.1,0.459,0.271,2.3,13,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.031,-3,0.4,-2.6,-0.1,2015,"brownma02"
"2414",367,"Mason Plumlee","C",24,"BRK",82,1743,18,0.57,0.648,11.3,21.6,16.5,7,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9,2015,"plumlma01"
"2415",432,"Mirza Teletović","PF",29,"BRK",40,892,10.7,0.5,0.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,-0.3,0.8,0.5,0.026,-1,-0.6,-1.7,0.1,2015,"teletmi01"
"2416",259,"Sergey Karasev","SG",21,"BRK",33,555,10.5,0.508,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.061,-2.1,0.5,-1.7,0,2015,"karasse01"
"2417",490,"Thaddeus Young","PF",26,"BRK",28,829,17.1,0.539,0.217,7.1,15.4,11.2,8,2.4,0.8,10.5,22,0.8,0.8,1.6,0.095,0.7,-0.3,0.5,0.5,2015,"youngth01"
"2418",63,"Aaron Brooks","PG",30,"CHI",82,1885,14.4,0.534,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25,1.7,1.5,3.3,0.083,0.3,-1.1,-0.8,0.5,2015,"brookaa01"
"2419",28,"Cameron Bairstow","PF",24,"CHI",18,64,2.1,0.309,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0,-0.1,-0.048,-7,-2,-9,-0.1,2015,"bairsca01"
"2420",392,"Derrick Rose","PG",26,"CHI",51,1530,15.9,0.493,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6,2015,"rosede01"
"2421",308,"Doug McDermott","SF",23,"CHI",36,321,6.1,0.48,0.14,2.1,12.2,7.3,3,0.6,0.2,13,18.3,-0.3,0.2,0,-0.005,-4.1,-1.9,-6,-0.3,2015,"mcderdo01"
"2422",328,"E'Twaun Moore","SG",25,"CHI",56,504,10.3,0.504,0.144,2.7,7.1,5,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,0.08,-2.7,1.1,-1.5,0.1,2015,"mooreet01"
"2423",74,"Jimmy Butler","SG",25,"CHI",65,2513,21.3,0.583,0.508,5.1,11.2,8.2,14.4,2.3,1,7.7,21.6,8.2,3,11.2,0.214,3.4,1.2,4.6,4.2,2015,"butleji01"
